Gene_name	Species_name	GC_Stretch
IFTAP	Meriones_unguiculatus	3.78947368421053
IFTAP	Grammomys_surdaster	3.625
IFTAP	Fulmarus_glacialis	3.13333333333333
IFTAP	Catharus_ustulatus	3.23076923076923
IFTAP	Mesoplodon_densirostris	3.95238095238095
IFTAP	Rhinolophus_ferrumequinum	3.5
IFTAP	Charadrius_vociferus	3.66666666666667
IFTAP	Oncorhynchus_tshawytscha	3.5
IFTAP	Pipra_filicauda	3.33333333333333
IFTAP	Mirounga_leonina	3.7037037037037
IFTAP	Onychostoma_macrolepis	3.6875
IFTAP	Engraulis_encrasicolus	3.72972972972973
IFTAP	Cebus_imitator	3.47058823529412
IFTAP	Heterodontus_francisci	3.38095238095238
IFTAP	Aythya_fuligula	3.40909090909091
IFTAP	Balaenoptera_musculus	3.80952380952381
IFTAP	Struthio_camelus	3.45833333333333
IFTAP	Saccopteryx_bilineata	3.64285714285714
IFTAP	Balaenoptera_ricei	3.875
IFTAP	Delphinus_delphis	4.04761904761905
IFTAP	Phocoena_phocoena	3.95238095238095
IFTAP	Rattus_rattus	3.70833333333333
IFTAP	Melospiza_melodia_melodia	3.21428571428571
IFTAP	Phascolarctos_cinereus	3.48717948717949
IFTAP	Aotus_nancymaae	3.3125
IFTAP	Rhinatrema_bivittatum	3.74418604651163
IFTAP	Carlito_syrichta	3.8125
IFTAP	Cavia_porcellus	3.73076923076923
IFTAP	Bos_indicus_x_Bos_taurus	3.625
IFTAP	Colius_striatus	3.35
IFTAP	Lontra_canadensis	4.1
IFTAP	Cygnus_atratus	3.40740740740741
IFTAP	Lathamus_discolor	3.43478260869565
IFTAP	Sinocyclocheilus_rhinocerous	3.68
IFTAP	Melopsittacus_undulatus	3.25
IFTAP	Pteropus_vampyrus	4.05263157894737
IFTAP	Vulpes_lagopus	3.82758620689655
IFTAP	Eumetopias_jubatus	4
IFTAP	Gracilinanus_agilis	3.82758620689655
IFTAP	Marmota_monax	3.4
IFTAP	Capra_hircus	3.61538461538462
IFTAP	Ursus_americanus	3.77777777777778
IFTAP	Panthera_tigris	4.04761904761905
IFTAP	Xenopus_tropicalis	3.65714285714286
IFTAP	Salmo_trutta	3.8125
IFTAP	Oncorhynchus_nerka	3.61290322580645
IFTAP	Pseudorasbora_parva	3.78260869565217
IFTAP	Pseudophryne_corroboree	4.1219512195122
IFTAP	Gavialis_gangeticus	3.07692307692308
IFTAP	Tympanuchus_pallidicinctus	3.2
IFTAP	Capricornis_sumatraensis	3.6875
IFTAP	Ornithorhynchus_anatinus	3.75
IFTAP	Callorhinchus_milii	3.25
IFTAP	Otolemur_garnettii	4.66666666666667
IFTAP	Hyla_sarda	4.03846153846154
IFTAP	Cyprinus_carpio	3.7037037037037
IFTAP	Coturnix_japonica	3.53333333333333
IFTAP	Lonchura_striata	3.35
IFTAP	Sardina_pilchardus	4.02173913043478
IFTAP	Latimeria_chalumnae	3.9
IFTAP	Pteropus_giganteus	4.05263157894737
IFTAP	Chelonoidis_abingdonii	3.45
IFTAP	Myotis_lucifugus	4.09677419354839
IFTAP	Zalophus_californianus	4
IFTAP	Empidonax_traillii	3.42105263157895
IFTAP	Trachypithecus_francoisi	3.73333333333333
IFTAP	Gallus_gallus	3.47058823529412
IFTAP	Silurus_meridionalis	3.42857142857143
IFTAP	Eleutherodactylus_coqui	3.83333333333333
IFTAP	Misgurnus_anguillicaudatus	3.39130434782609
IFTAP	Physeter_macrocephalus	3.82608695652174
IFTAP	Colossoma_macropomum	3.61538461538462
IFTAP	Pelobates_fuscus	3.34615384615385
IFTAP	Pteronotus_mesoamericanus	4.09090909090909
IFTAP	Aptenodytes_forsteri	3.28571428571429
IFTAP	Mustela_putorius_furo	3.92
IFTAP	Microcaecilia_unicolor	3.26923076923077
IFTAP	Myotis_myotis	4.1
IFTAP	Petaurus_breviceps_papuanus	4.03125
IFTAP	Chrysochloris_asiatica	3.78947368421053
IFTAP	Hemibagrus_wyckioides	3.41666666666667
IFTAP	Acomys_russatus	3.69230769230769
IFTAP	Oryx_dammah	3.73913043478261
IFTAP	Lynx_canadensis	3.91666666666667
IFTAP	Bos_taurus	3.5
IFTAP	Salvelinus_namaycush	3.94117647058824
IFTAP	Rhea_pennata	3.55555555555556
IFTAP	Egretta_garzetta	3.21052631578947
IFTAP	Passer_montanus	3.35294117647059
IFTAP	Lagopus_muta	3.11111111111111
IFTAP	Astyanax_mexicanus	3.30769230769231
IFTAP	Ailuropoda_melanoleuca	3.88
IFTAP	Athene_cunicularia	3.5
IFTAP	Cuculus_canorus	3.55
IFTAP	Ammospiza_caudacuta	3.26315789473684
IFTAP	Nipponia_nippon	3.2
IFTAP	Mustela_lutreola	3.875
IFTAP	Chanos_chanos	3.7037037037037
IFTAP	Heptranchias_perlo	3.28571428571429
IFTAP	Pseudopipra_pipra	3.4375
IFTAP	Mustela_nigripes	3.88
IFTAP	Pterocles_gutturalis	3.30769230769231
IFTAP	Phalacrocorax_carbo	3.67441860465116
IFTAP	Urocitellus_parryii	3.47368421052632
IFTAP	Desmodus_rotundus	4.02777777777778
IFTAP	Alosa_sapidissima	3.53571428571429
IFTAP	Panthera_uncia	3.89285714285714
IFTAP	Equus_quagga	3.73913043478261
IFTAP	Macaca_mulatta	3.5
IFTAP	Megalobrama_amblycephala	3.72
IFTAP	Hypomesus_transpacificus	4.11267605633803
IFTAP	Aquila_chrysaetos_chrysaetos	3.33333333333333
IFTAP	Parus_major	3.28571428571429
IFTAP	Falco_naumanni	3.44444444444444
IFTAP	Orycteropus_afer_afer	3.52941176470588
IFTAP	Taeniopygia_guttata	3.36842105263158
IFTAP	Vicugna_pacos	4.51612903225806
IFTAP	Moschus_berezovskii	4
IFTAP	Cercocebus_atys	3.52941176470588
IFTAP	Triplophysa_rosa	4.23809523809524
IFTAP	Anser_cygnoides	3.375
IFTAP	Columba_livia	3.36363636363636
IFTAP	Marmota_flaviventris	3.45
IFTAP	Geotrypetes_seraphini	3.96774193548387
IFTAP	Protopterus_annectens	3.38461538461538
IFTAP	Jaculus_jaculus	4.15384615384615
IFTAP	Talpa_occidentalis	4.17647058823529
IFTAP	Castor_canadensis	3.72727272727273
IFTAP	Microtus_ochrogaster	3.68
IFTAP	Apodemus_sylvaticus	3.84615384615385
IFTAP	Mauremys_reevesii	3.42857142857143
IFTAP	Caretta_caretta	3.25
IFTAP	Macaca_fascicularis	3.5
IFTAP	Mus_pahari	3.5
IFTAP	Chlorocebus_sabaeus	3.375
IFTAP	Gavia_stellata	3.26086956521739
IFTAP	Serinus_canaria	3.45454545454545
IFTAP	Globicephala_melas	3.95652173913043
IFTAP	Dama_dama	4.08333333333333
IFTAP	Myotis_davidii	3.93333333333333
IFTAP	Phoca_vitulina	3.85185185185185
IFTAP	Muntiacus_reevesi	3.96296296296296
IFTAP	Puma_yagouaroundi	4.08695652173913
IFTAP	Pelecanus_crispus	3.58823529411765
IFTAP	Carcharodon_carcharias	4.52
IFTAP	Marmota_marmota_marmota	3.35
IFTAP	Phyllostomus_discolor	4.23684210526316
IFTAP	Mobula_hypostoma	3.26666666666667
IFTAP	Zonotrichia_albicollis	3.38095238095238
IFTAP	Carassius_auratus	3.59259259259259
IFTAP	Centrocercus_urophasianus	3.16666666666667
IFTAP	Lepus_europaeus	3.51612903225806
IFTAP	Dipodomys_ordii	3.66666666666667
IFTAP	Microtus_oregoni	3.44
IFTAP	Psammomys_obesus	3.68181818181818
IFTAP	Stegostoma_tigrinum	3.25
IFTAP	Haliaeetus_leucocephalus	3.42857142857143
IFTAP	Bufo_bufo	4.08333333333333
IFTAP	Myxocyprinus_asiaticus	3.66666666666667
IFTAP	Chinchilla_lanigera	3.75
IFTAP	Pseudorca_crassidens	3.95652173913043
IFTAP	Artibeus_jamaicensis	4.20833333333333
IFTAP	Tyto_alba	3.42857142857143
IFTAP	Nomascus_leucogenys	3.57142857142857
IFTAP	Sarcophilus_harrisii	3.60714285714286
IFTAP	Odocoileus_virginianus	4.08695652173913
IFTAP	Buceros_rhinoceros_silvestris	3.58333333333333
IFTAP	Lepisosteus_oculatus	3.43478260869565
IFTAP	Alosa_alosa	3.50909090909091
IFTAP	Lipotes_vexillifer	3.91304347826087
IFTAP	Spea_bombifrons	4.05882352941176
IFTAP	Erpetoichthys_calabaricus	3.5625
IFTAP	Poecile_atricapillus	3.26086956521739
IFTAP	Falco_peregrinus	3.5
IFTAP	Tursiops_truncatus	3.71428571428571
IFTAP	Lynx_rufus	3.91666666666667
IFTAP	Hylobates_moloch	3.84615384615385
IFTAP	Homo_sapiens	3.7
IFTAP	Arvicanthis_niloticus	3.5
IFTAP	Peromyscus_californicus_insignis	3.72413793103448
IFTAP	Ursus_maritimus	3.77777777777778
IFTAP	Chanodichthys_erythropterus	3.91304347826087
IFTAP	Dromiciops_gliroides	3.46875
IFTAP	Sapajus_apella	3.38888888888889
IFTAP	Cervus_elaphus	4.125
IFTAP	Pyrgilauda_ruficollis	3.38095238095238
IFTAP	Strigops_habroptila	3.5
IFTAP	Loxodonta_africana	3.58333333333333
IFTAP	Choloepus_didactylus	3.86666666666667
IFTAP	Ranitomeya_imitator	3.97297297297297
IFTAP	Manis_pentadactyla	3.38461538461538
IFTAP	Dasypus_novemcinctus	3.59259259259259
IFTAP	Onychomys_torridus	3.79166666666667
IFTAP	Mastomys_coucha	3.68421052631579
IFTAP	Mandrillus_leucophaeus	3.6
IFTAP	Symphalangus_syndactylus	3.70588235294118
IFTAP	Amblyraja_radiata	3.15384615384615
IFTAP	Pygocentrus_nattereri	3.5
IFTAP	Myotis_yumanensis	4.03225806451613
IFTAP	Cynocephalus_volans	3.9047619047619
IFTAP	Sinocyclocheilus_grahami	3.8
IFTAP	Lagenorhynchus_obliquidens	3.60714285714286
IFTAP	Ictidomys_tridecemlineatus	3.58823529411765
IFTAP	Rana_temporaria	3.75862068965517
IFTAP	Manacus_candei	3.375
IFTAP	Elephas_maximus_indicus	3.65217391304348
IFTAP	Alligator_mississippiensis	3.10526315789474
IFTAP	Monodelphis_domestica	3.87878787878788
IFTAP	Hemiscyllium_ocellatum	3.28571428571429
IFTAP	Myodes_glareolus	3.52777777777778
IFTAP	Miniopterus_natalensis	4.27027027027027
IFTAP	Phasianus_colchicus	3.33333333333333
IFTAP	Panthera_pardus	4
IFTAP	Elephantulus_edwardii	3.57142857142857
IFTAP	Mesitornis_unicolor	3.36842105263158
IFTAP	Rousettus_aegyptiacus	3.95454545454545
IFTAP	Phyllostomus_hastatus	3.84615384615385
IFTAP	Ficedula_albicollis	3.42307692307692
IFTAP	Heterocephalus_glaber	4.17647058823529
IFTAP	Fukomys_damarensis	3.54166666666667
IFTAP	Tupaia_chinensis	3.75
IFTAP	Neofelis_nebulosa	4.04761904761905
IFTAP	Hypanus_sabinus	3.16666666666667
IFTAP	Antrostomus_carolinensis	3.36363636363636
IFTAP	Electrophorus_electricus	3.84375
IFTAP	Falco_cherrug	3.5
IFTAP	Balaenoptera_acutorostrata	3.45238095238095
IFTAP	Sorex_araneus	4.24
IFTAP	Trichomycterus_rosablanca	3.70588235294118
IFTAP	Dipodomys_merriami	3.66666666666667
IFTAP	Malaclemys_terrapin_pileata	3.35
IFTAP	Orcinus_orca	3.90909090909091
IFTAP	Mirounga_angustirostris	3.7037037037037
IFTAP	Delphinapterus_leucas	3.90909090909091
IFTAP	Emys_orbicularis	3.38095238095238
IFTAP	Ovis_aries	3.72
IFTAP	Conger_conger	4.24
IFTAP	Coregonus_clupeaformis	3.8
IFTAP	Phodopus_roborovskii	3.51724137931034
IFTAP	Dromaius_novaehollandiae	3.30769230769231
IFTAP	Gorilla_gorilla_gorilla	3.72727272727273
IFTAP	Corvus_hawaiiensis	5
IFTAP	Hoplias_malabaricus	3.33333333333333
IFTAP	Callorhinus_ursinus	4.125
IFTAP	Oncorhynchus_kisutch	3.44827586206897
IFTAP	Diceros_bicornis_minor	3.88
IFTAP	Patagioenas_fasciata	3.28
IFTAP	Opisthocomus_hoazin	3.4
IFTAP	Mauremys_mutica	3.35
IFTAP	Colobus_angolensis_palliatus	3.93333333333333
IFTAP	Cyanistes_caeruleus	3.19047619047619
IFTAP	Corvus_cornix_cornix	5.20588235294118
IFTAP	Leucoraja_erinaceus	3.4
IFTAP	Sturnus_vulgaris	3.27272727272727
IFTAP	Aphelocoma_coerulescens	4.79411764705882
IFTAP	Ambystoma_mexicanum	3.8
IFTAP	Oncorhynchus_gorbuscha	3.54838709677419
IFTAP	Pteropus_alecto	3.95238095238095
IFTAP	Cervus_canadensis	4.125
IFTAP	Nycticebus_coucang	4.05263157894737
IFTAP	Neophocaena_asiaeorientalis_asiaeorientalis	3.90909090909091
IFTAP	Anomalospiza_imberbis	3.4
IFTAP	Sorex_fumeus	4.03448275862069
IFTAP	Meles_meles	3.79166666666667
IFTAP	Apteryx_rowi	3.39130434782609
IFTAP	Indicator_indicator	3.33333333333333
IFTAP	Pseudopodoces_humilis	3.27272727272727
IFTAP	Eptesicus_fuscus	3.93103448275862
IFTAP	Suricata_suricatta	4.08
IFTAP	Pogoniulus_pusillus	3.41379310344828
IFTAP	Triplophysa_dalaica	3.95833333333333
IFTAP	Camelus_dromedarius	4.43333333333333
IFTAP	Carassius_carassius	3.6
IFTAP	Ochotona_curzoniae	3.40909090909091
IFTAP	Lagopus_leucura	3.2
IFTAP	Falco_biarmicus	3.5
IFTAP	Melozone_crissalis	3.45454545454545
IFTAP	Haemorhous_mexicanus	3.36363636363636
IFTAP	Ictalurus_punctatus	3.70833333333333
IFTAP	Ursus_arctos	3.77777777777778
IFTAP	Oryctolagus_cuniculus	3.5
IFTAP	Oncorhynchus_mykiss	3.63333333333333
IFTAP	Camarhynchus_parvulus	3.33333333333333
IFTAP	Danio_rerio	3.84
IFTAP	Melospiza_georgiana	3.17857142857143
IFTAP	Melanerpes_formicivorus	4.71929824561404
IFTAP	Apteryx_mantelli	3.39130434782609
IFTAP	Peromyscus_leucopus	3.69565217391304
IFTAP	Geospiza_fortis	3.34782608695652
IFTAP	Anguilla_anguilla	4.64102564102564
IFTAP	Pleurodeles_waltl	3.76666666666667
IFTAP	Lemur_catta	4.0625
IFTAP	Oncorhynchus_masou_masou	3.64
IFTAP	Bos_mutus	3.73913043478261
IFTAP	Puntigrus_tetrazona	3.53846153846154
IFTAP	Caloenas_nicobarica	3.5
IFTAP	Chionomys_nivalis	3.57142857142857
IFTAP	Myotis_daubentonii	4.08823529411765
IFTAP	Terrapene_triunguis	3.28571428571429
IFTAP	Lagenorhynchus_albirostris	3.86363636363636
IFTAP	Rattus_norvegicus	3.72
IFTAP	Zonotrichia_leucophrys_gambelii	3.38095238095238
IFTAP	Nannospalax_galili	4.125
IFTAP	Bos_indicus	3.6
IFTAP	Gopherus_evgoodei	3.44444444444444
IFTAP	Pan_paniscus	3.58333333333333
IFTAP	Harpia_harpyja	3.4
IFTAP	Arvicola_amphibius	3.42857142857143
IFTAP	Leopardus_geoffroyi	4
IFTAP	Myotis_brandtii	4.0625
IFTAP	Nanorana_parkeri	4.13793103448276
IFTAP	Ceratotherium_simum_simum	4.11538461538461
IFTAP	Odobenus_rosmarus_divergens	4
IFTAP	Echinops_telfairi	4.10344827586207
IFTAP	Mus_caroli	3.54545454545455
IFTAP	Phacochoerus_africanus	3.94736842105263
IFTAP	Trichosurus_vulpecula	4.04
IFTAP	Osmerus_eperlanus	4.5625
IFTAP	Hyaena_hyaena	4.22222222222222
IFTAP	Hirundo_rustica	3.3
IFTAP	Corvus_kubaryi	5.03030303030303
IFTAP	Labeo_rohita	3.45161290322581
IFTAP	Mus_musculus	3.66666666666667
IFTAP	Pimephales_promelas	3.65384615384615
IFTAP	Xyrauchen_texanus	3.52631578947368
IFTAP	Pongo_abelii	3.63636363636364
IFTAP	Canis_lupus_dingo	3.92857142857143
IFTAP	Haliaeetus_albicilla	3.42857142857143
IFTAP	Callithrix_jacchus	3.30769230769231
IFTAP	Equus_caballus	4.18181818181818
IFTAP	Pygoscelis_adeliae	3.28571428571429
IFTAP	Oncorhynchus_keta	3.59375
IFTAP	Manis_javanica	3.40740740740741
IFTAP	Canis_lupus_familiaris	3.76190476190476
IFTAP	Nestor_notabilis	3.58823529411765
IFTAP	Vombatus_ursinus	3.7
IFTAP	Neogale_vison	3.75
IFTAP	Phaenicophaeus_curvirostris	3.8125
IFTAP	Grus_americana	3.46875
IFTAP	Bufo_gargarizans	3.72727272727273
IFTAP	Bison_bison_bison	3.68
IFTAP	Microcebus_murinus	3.55555555555556
IFTAP	Saimiri_boliviensis	3.44444444444444
IFTAP	Passer_domesticus	3.41666666666667
IFTAP	Accipiter_gentilis	3.4
IFTAP	Perognathus_longimembris_pacificus	3.61538461538462
IFTAP	Hippopotamus_amphibius_kiboko	3.66666666666667
IFTAP	Saccopteryx_leptura	3.64285714285714
IFTAP	Dipodomys_spectabilis	3.625
IFTAP	Molossus_molossus	4.17948717948718
IFTAP	Brienomyrus_brachyistius	4.18604651162791
IFTAP	Eulemur_rufifrons	3.68421052631579
IFTAP	Ovis_canadensis	3.69230769230769
IFTAP	Amia_calva	3.64516129032258
IFTAP	Corvus_brachyrhynchos	3.33333333333333
IFTAP	Bos_javanicus	3.65384615384615
IFTAP	Pangasianodon_hypophthalmus	3.6
IFTAP	Cyrtonyx_montezumae	3.26666666666667
IFTAP	Eubalaena_glacialis	3.7037037037037
IFTAP	Rissa_tridactyla	3.53333333333333
IFTAP	Enhydra_lutris_kenyoni	3.8695652173913
IFTAP	Pipistrellus_kuhlii	4
IFTAP	Apaloderma_vittatum	3.52173913043478
IFTAP	Corvus_moneduloides	5.02777777777778
IFTAP	Numida_meleagris	3.1875
IFTAP	Cygnus_olor	3.31818181818182
IFTAP	Alexandromys_fortis	3.44
IFTAP	Octodon_degus	3.96
IFTAP	Sinocyclocheilus_anshuiensis	3.76
IFTAP	Rhinopithecus_roxellana	3.58823529411765
IFTAP	Felis_catus	3.91666666666667
IFTAP	Neomonachus_schauinslandi	3.7037037037037
IFTAP	Equus_przewalskii	4.18181818181818
IFTAP	Anas_platyrhynchos	4.54838709677419
IFTAP	Camelus_ferus	4.43333333333333
IFTAP	Bubalus_kerabau	3.62962962962963
IFTAP	Neoarius_graeffei	3.33333333333333
IFTAP	Prionailurus_viverrinus	4.09090909090909
IFTAP	Salmo_salar	3.86666666666667
IFTAP	Trachemys_scripta_elegans	3.44444444444444
IFTAP	Onychostruthus_taczanowskii	3.33333333333333
IFTAP	Nyctereutes_procyonoides	4
IFTAP	Neopelma_chrysocephalum	3.2
IFTAP	Sturnira_hondurensis	4.02631578947368
IFTAP	Tachysurus_vachellii	3.36363636363636
IFTAP	Clupea_harengus	3.91891891891892
IFTAP	Budorcas_taxicolor	3.77777777777778
IFTAP	Camelus_bactrianus	4.43333333333333
IFTAP	Theropithecus_gelada	3.53333333333333
IFTAP	Ochotona_princeps	3.35
IFTAP	Galeopterus_variegatus	3.70588235294118
IFTAP	Ictalurus_furcatus	3.38095238095238
IFTAP	Osmerus_mordax	4.27450980392157
IFTAP	Kogia_breviceps	3.96551724137931
IFTAP	Rhinichthys_klamathensis_goyatoka	3.7037037037037
IFTAP	Polypterus_senegalus	3.53333333333333
IFTAP	Pongo_pygmaeus	3.58333333333333
IFTAP	Dryobates_pubescens	3.55555555555556
IFTAP	Prionailurus_bengalensis	4.08333333333333
IFTAP	Anas_acuta	4.38709677419355
IFTAP	Anguilla_rostrata	4.56818181818182
IFTAP	Apus_apus	3.34615384615385
IFTAP	Chiroxiphia_lanceolata	3.38095238095238
IFTAP	Agelaius_phoeniceus	3.38095238095238
IFTAP	Vulpes_vulpes	3.96296296296296
IFTAP	Erinaceus_europaeus	3.71428571428571
IFTAP	Ctenopharyngodon_idella	3.68181818181818
IFTAP	Propithecus_coquereli	3.78571428571429
IFTAP	Danio_aesculapii	3.78571428571429
IFTAP	Manacus_vitellinus	3.38888888888889
IFTAP	Carassius_gibelio	3.70833333333333
IL13RA2	Hippocampus_comes	3.64583333333333
IL13RA2	Dermochelys_coriacea	3.82051282051282
IL13RA2	Meles_meles	3.28
IL13RA2	Ovis_aries	3.175
IL13RA2	Apaloderma_vittatum	3.76470588235294
IL13RA2	Dromiciops_gliroides	3.59574468085106
IL13RA2	Calidris_pugnax	4.09230769230769
IL13RA2	Heterocephalus_glaber	3.04761904761905
IL13RA2	Haliaeetus_leucocephalus	3.92
IL13RA2	Pteropus_vampyrus	3.27272727272727
IL13RA2	Cebidichthys_violaceus	3.70175438596491
IL13RA2	Cervus_elaphus	3.15
IL13RA2	Pungitius_pungitius	3.75
IL13RA2	Pteronotus_mesoamericanus	3.2
IL13RA2	Oreochromis_niloticus	3.53061224489796
IL13RA2	Peromyscus_californicus_insignis	3.48571428571429
IL13RA2	Geospiza_fortis	3.9672131147541
IL13RA2	Bubalus_kerabau	3.12
IL13RA2	Jaculus_jaculus	3.4
IL13RA2	Pimephales_promelas	3.475
IL13RA2	Synchiropus_splendidus	3.54347826086957
IL13RA2	Neomonachus_schauinslandi	3.16
IL13RA2	Anoplopoma_fimbria	3.66666666666667
IL13RA2	Myotis_daubentonii	3.30434782608696
IL13RA2	Gavia_stellata	3.98148148148148
IL13RA2	Suncus_etruscus	3.41666666666667
IL13RA2	Pelecanus_crispus	3.94339622641509
IL13RA2	Macaca_mulatta	3.6
IL13RA2	Dromaius_novaehollandiae	4.0126582278481
IL13RA2	Pundamilia_nyererei	3.5
IL13RA2	Takifugu_flavidus	3.88059701492537
IL13RA2	Neogale_vison	3.35714285714286
IL13RA2	Vicugna_pacos	3.23076923076923
IL13RA2	Bombina_bombina	3.31818181818182
IL13RA2	Pleuronectes_platessa	3.50746268656716
IL13RA2	Buceros_rhinoceros_silvestris	4.05
IL13RA2	Nannospalax_galili	3.14814814814815
IL13RA2	Erinaceus_europaeus	3.27586206896552
IL13RA2	Zonotrichia_albicollis	4.32258064516129
IL13RA2	Neophocaena_asiaeorientalis_asiaeorientalis	3.125
IL13RA2	Mesoplodon_densirostris	3.125
IL13RA2	Parus_major	4.12903225806452
IL13RA2	Melopsittacus_undulatus	4.01351351351351
IL13RA2	Camelus_ferus	3.23076923076923
IL13RA2	Pangasianodon_hypophthalmus	3.69230769230769
IL13RA2	Myotis_lucifugus	3.3
IL13RA2	Melozone_crissalis	4.39344262295082
IL13RA2	Hippopotamus_amphibius_kiboko	3.09677419354839
IL13RA2	Eumetopias_jubatus	3.16
IL13RA2	Syngnathus_acus	3.46153846153846
IL13RA2	Arvicola_amphibius	3.31034482758621
IL13RA2	Kogia_breviceps	3.16
IL13RA2	Gopherus_flavomarginatus	3.93478260869565
IL13RA2	Erpetoichthys_calabaricus	3.2962962962963
IL13RA2	Gadus_chalcogrammus	3.81666666666667
IL13RA2	Poecilia_formosa	3.70909090909091
IL13RA2	Onychostoma_macrolepis	3.57142857142857
IL13RA2	Amphiprion_ocellaris	3.46666666666667
IL13RA2	Dipodomys_spectabilis	3.11111111111111
IL13RA2	Physeter_macrocephalus	3.04347826086957
IL13RA2	Chelonia_mydas	3.86046511627907
IL13RA2	Lepus_europaeus	3.17857142857143
IL13RA2	Bos_mutus	3.13636363636364
IL13RA2	Suricata_suricatta	3.275
IL13RA2	Seriola_dumerili	3.58
IL13RA2	Colius_striatus	3.98181818181818
IL13RA2	Melanotaenia_boesemani	3.52941176470588
IL13RA2	Opisthocomus_hoazin	3.75
IL13RA2	Homo_sapiens	3.37142857142857
IL13RA2	Crocodylus_porosus	4.5
IL13RA2	Poeciliopsis_prolifica	3.62068965517241
IL13RA2	Gallus_gallus	3.72307692307692
IL13RA2	Scophthalmus_maximus	3.91803278688525
IL13RA2	Eschrichtius_robustus	3.18518518518519
IL13RA2	Trichomycterus_rosablanca	3.8
IL13RA2	Fulmarus_glacialis	4.06
IL13RA2	Sus_scrofa	3.18181818181818
IL13RA2	Cuculus_canorus	3.54838709677419
IL13RA2	Sapajus_apella	3.23076923076923
IL13RA2	Tachyglossus_aculeatus	4.40336134453782
IL13RA2	Protopterus_annectens	3.25714285714286
IL13RA2	Ochotona_princeps	3.07142857142857
IL13RA2	Callorhinus_ursinus	3.16
IL13RA2	Tauraco_erythrolophus	4.08928571428571
IL13RA2	Calypte_anna	3.45454545454545
IL13RA2	Saimiri_boliviensis	3.30769230769231
IL13RA2	Thunnus_maccoyii	3.71111111111111
IL13RA2	Platichthys_flesus	3.61818181818182
IL13RA2	Tupaia_chinensis	3.2
IL13RA2	Sebastes_umbrosus	3.61016949152542
IL13RA2	Gasterosteus_aculeatus	3.63513513513514
IL13RA2	Gymnodraco_acuticeps	3.60714285714286
IL13RA2	Balearica_regulorum_gibbericeps	3.9375
IL13RA2	Triplophysa_dalaica	3.47916666666667
IL13RA2	Xiphias_gladius	3.50877192982456
IL13RA2	Ailuropoda_melanoleuca	3.16
IL13RA2	Moschus_berezovskii	3.11538461538462
IL13RA2	Terrapene_triunguis	4.04444444444444
IL13RA2	Otolemur_garnettii	3.18181818181818
IL13RA2	Scatophagus_argus	3.69230769230769
IL13RA2	Parambassis_ranga	3.42222222222222
IL13RA2	Puma_yagouaroundi	3.48148148148148
IL13RA2	Scomber_japonicus	3.6046511627907
IL13RA2	Scomber_scombrus	3.64705882352941
IL13RA2	Papio_anubis	3.54166666666667
IL13RA2	Coturnix_japonica	3.52307692307692
IL13RA2	Seriola_aureovittata	3.54901960784314
IL13RA2	Toxotes_jaculatrix	3.58620689655172
IL13RA2	Microcebus_murinus	3.17857142857143
IL13RA2	Capra_hircus	3.04
IL13RA2	Pygoscelis_adeliae	4
IL13RA2	Lemur_catta	3.13793103448276
IL13RA2	Monopterus_albus	3.5
IL13RA2	Phocoena_sinus	3.125
IL13RA2	Phasianus_colchicus	3.78125
IL13RA2	Pseudorasbora_parva	3.41860465116279
IL13RA2	Zalophus_californianus	3.16
IL13RA2	Ctenopharyngodon_idella	3.21052631578947
IL13RA2	Pezoporus_wallicus	4.44444444444444
IL13RA2	Dicentrarchus_labrax	3.47826086956522
IL13RA2	Camelus_dromedarius	3.23809523809524
IL13RA2	Pleurodeles_waltl	3.4
IL13RA2	Sardina_pilchardus	4.06060606060606
IL13RA2	Microcaecilia_unicolor	3.71794871794872
IL13RA2	Hylobates_moloch	3.38709677419355
IL13RA2	Rhea_pennata	4.02564102564103
IL13RA2	Lagenorhynchus_obliquidens	3.21739130434783
IL13RA2	Sylvia_atricapilla	4.37313432835821
IL13RA2	Syngnathoides_biaculeatus	3.70454545454545
IL13RA2	Tympanuchus_pallidicinctus	3.73770491803279
IL13RA2	Bison_bison_bison	3.2
IL13RA2	Hoplias_malabaricus	3.56862745098039
IL13RA2	Sciurus_carolinensis	3.1304347826087
IL13RA2	Cinclus_cinclus	4.03225806451613
IL13RA2	Mastomys_coucha	3.18518518518519
IL13RA2	Oenanthe_melanoleuca	4.46153846153846
IL13RA2	Mastacembelus_armatus	3.5625
IL13RA2	Danio_aesculapii	3.49056603773585
IL13RA2	Rattus_rattus	3.28125
IL13RA2	Lontra_canadensis	3.30769230769231
IL13RA2	Puntigrus_tetrazona	3.45454545454545
IL13RA2	Mirounga_leonina	3.19230769230769
IL13RA2	Cheilinus_undulatus	3.78260869565217
IL13RA2	Piliocolobus_tephrosceles	3.51851851851852
IL13RA2	Chelonoidis_abingdonii	3.86046511627907
IL13RA2	Anabas_testudineus	3.5531914893617
IL13RA2	Eurypyga_helias	4
IL13RA2	Neopsephotus_bourkii	4.44705882352941
IL13RA2	Engraulis_encrasicolus	4.02739726027397
IL13RA2	Motacilla_alba_alba	4.33333333333333
IL13RA2	Molothrus_ater	4.13698630136986
IL13RA2	Nematolebias_whitei	3.47457627118644
IL13RA2	Girardinichthys_multiradiatus	3.43478260869565
IL13RA2	Anas_acuta	3.88235294117647
